,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Cluster
1349,1.0,52.0,1.0,4.0,2.0,1.0,3.0,0.0,32.0,4.0,3.0,3.0,1438.3,702.0,736.3,0.805,1805.0,53.0,0.606,0.488,1.0
1351,0.0,40.0,1.0,3.0,5.0,1.0,3.0,0.0,29.0,3.0,2.0,3.0,3616.0,1151.0,2465.0,0.687,820.0,21.0,0.75,0.318,0.0
1352,1.0,39.0,1.0,3.0,2.0,3.0,3.0,0.0,31.0,6.0,2.0,4.0,8434.0,2222.0,6212.0,0.691,1414.0,27.0,0.929,0.263,2.0
1353,1.0,45.0,1.0,3.0,2.0,1.0,2.0,0.0,25.0,3.0,3.0,2.0,9791.0,1311.0,8480.0,0.704,1649.0,59.0,0.513,0.134,1.0
1354,1.0,37.0,0.0,2.0,2.0,2.0,4.0,0.0,24.0,5.0,2.0,3.0,8444.0,1945.0,6499.0,0.703,2497.0,74.0,0.609,0.23,1.0
1355,1.0,49.0,0.0,4.0,2.0,0.0,4.0,0.0,43.0,3.0,1.0,4.0,2228.0,1003.0,1225.0,1.119,2104.0,44.0,0.467,0.45,0.0
1356,0.0,56.0,1.0,3.0,2.0,1.0,0.0,0.0,36.0,5.0,1.0,1.0,12211.0,0.0,12211.0,0.642,903.0,29.0,0.526,0.0,2.0
1357,1.0,62.0,0.0,0.0,3.0,1.0,4.0,0.0,51.0,6.0,3.0,4.0,1438.3,0.0,1438.3,0.702,1445.0,38.0,0.31,0.0,1.0
1358,1.0,37.0,0.0,3.0,3.0,1.0,1.0,0.0,31.0,5.0,3.0,3.0,1586.0,1038.0,548.0,0.973,1724.0,24.0,0.714,0.654,1.0
1359,1.0,42.0,1.0,3.0,3.0,2.0,1.0,0.0,37.0,3.0,3.0,3.0,2247.0,1045.0,1202.0,0.952,1300.0,31.0,0.55,0.465,1.0
1360,1.0,36.0,1.0,3.0,2.0,2.0,2.0,0.0,30.0,3.0,4.0,3.0,2789.0,1584.0,1205.0,0.996,2688.0,60.0,0.714,0.568,1.0
1361,1.0,59.0,1.0,0.0,2.0,1.0,1.0,0.0,53.0,3.0,2.0,3.0,4241.0,0.0,4241.0,0.607,1798.0,45.0,0.731,0.0,2.0
1362,1.0,40.0,0.0,1.0,2.0,1.0,5.0,0.0,29.0,5.0,1.0,3.0,8398.0,1892.0,6506.0,0.861,1489.0,29.0,0.526,0.225,0.0
1363,1.0,43.0,1.0,3.0,3.0,2.0,1.0,0.0,36.0,6.0,3.0,3.0,4112.0,768.0,3344.0,0.413,1334.0,40.0,0.429,0.187,1.0
1364,1.0,29.0,1.0,2.0,2.0,0.0,1.0,3.0,22.0,6.0,2.0,3.0,15578.0,1383.0,14195.0,0.794,2492.0,71.0,0.614,0.089,0.0
1365,1.0,42.0,0.0,4.0,2.0,1.0,1.0,0.0,36.0,6.0,2.0,2.0,4008.0,1636.0,2372.0,0.637,1395.0,43.0,0.955,0.408,0.0
1366,1.0,63.0,0.0,1.0,3.0,1.0,5.0,0.0,50.0,6.0,1.0,3.0,12766.0,0.0,12766.0,0.668,1191.0,28.0,0.647,0.0,1.0
1367,1.0,36.0,0.0,2.0,4.0,2.0,4.0,0.0,24.0,5.0,2.0,4.0,3438.0,1129.0,2309.0,0.605,2331.0,56.0,0.436,0.328,2.0
1368,1.0,53.0,1.0,4.0,3.0,1.0,3.0,0.0,43.0,3.0,1.0,2.0,16692.0,2446.0,14246.0,0.853,1288.0,29.0,0.45,0.147,0.0
1370,1.0,36.0,1.0,3.0,6.0,1.0,2.0,0.0,30.0,5.0,2.0,3.0,13080.0,0.0,13080.0,0.685,1999.0,44.0,0.571,0.0,2.0
1371,1.0,26.0,1.0,0.0,0.0,2.0,4.0,0.0,36.0,4.0,1.0,2.0,1934.0,1070.0,864.0,0.448,2334.0,61.0,0.452,0.553,2.0
1372,1.0,45.0,0.0,0.0,6.0,2.0,4.0,0.0,36.0,6.0,2.0,3.0,3230.0,2517.0,713.0,0.615,1931.0,57.0,0.425,0.779,0.0
1373,1.0,55.0,0.0,0.0,2.0,1.0,4.0,0.0,36.0,6.0,2.0,4.0,3615.0,1699.0,1916.0,0.576,1967.0,40.0,0.538,0.47,2.0
1375,1.0,26.0,1.0,0.0,5.0,2.0,4.0,0.0,36.0,4.0,3.0,4.0,2665.0,1567.0,1098.0,0.586,2514.0,64.0,0.455,0.588,2.0
1377,1.0,38.0,1.0,2.0,2.0,2.0,1.0,0.0,24.0,6.0,3.0,2.0,14632.0,1158.0,13474.0,0.501,1399.0,36.0,0.5,0.079,2.0
1378,1.0,32.0,0.0,0.0,0.0,1.0,5.0,0.0,36.0,5.0,3.0,3.0,6715.0,1314.0,5401.0,0.987,1731.0,41.0,0.519,0.196,1.0
1379,1.0,53.0,1.0,2.0,6.0,1.0,2.0,0.0,46.0,3.0,2.0,3.0,6658.0,1761.0,4897.0,0.489,1309.0,40.0,0.6,0.264,2.0
1380,1.0,52.0,0.0,2.0,2.0,2.0,1.0,0.0,44.0,6.0,2.0,3.0,3360.0,1219.0,2141.0,0.412,1309.0,30.0,1.0,0.363,1.0
1384,1.0,46.0,0.0,4.0,3.0,1.0,4.0,0.0,36.0,3.0,3.0,4.0,1438.3,981.0,457.3,0.663,1114.0,33.0,0.65,0.682,2.0
1388,1.0,37.0,0.0,1.0,2.0,3.0,1.0,0.0,30.0,5.0,3.0,4.0,13355.0,1631.0,11724.0,1.113,1921.0,37.0,0.85,0.122,2.0
1389,1.0,57.0,0.0,2.0,6.0,0.0,1.0,0.0,36.0,5.0,2.0,2.0,3251.0,1887.0,1364.0,1.007,3228.0,67.0,0.763,0.58,1.0
1390,1.0,35.0,1.0,2.0,3.0,2.0,1.0,0.0,36.0,5.0,3.0,4.0,2100.0,950.0,1150.0,0.764,2623.0,74.0,1.114,0.452,0.0
1391,1.0,55.0,0.0,1.0,6.0,1.0,4.0,0.0,50.0,5.0,3.0,4.0,3566.0,1401.0,2165.0,0.903,2425.0,54.0,0.8,0.393,0.0
1392,1.0,56.0,0.0,4.0,2.0,1.0,5.0,0.0,49.0,5.0,1.0,3.0,14915.0,1111.0,13804.0,0.846,1388.0,35.0,0.667,0.074,0.0
1393,1.0,39.0,1.0,2.0,2.0,1.0,2.0,0.0,27.0,3.0,1.0,4.0,13003.0,0.0,13003.0,0.877,1697.0,40.0,1.105,0.0,2.0
1395,1.0,37.0,0.0,4.0,2.0,1.0,4.0,0.0,31.0,5.0,2.0,3.0,1758.0,1180.0,578.0,0.744,2013.0,41.0,0.367,0.671,0.0
1396,1.0,34.0,1.0,1.0,0.0,1.0,2.0,0.0,23.0,3.0,2.0,2.0,5510.0,1604.0,3906.0,0.551,1995.0,53.0,0.262,0.291,1.0
1398,1.0,65.0,0.0,0.0,3.0,1.0,1.0,0.0,46.0,6.0,1.0,3.0,5877.0,1697.0,4180.0,1.058,2494.0,58.0,0.706,0.289,1.0
1399,1.0,36.0,1.0,0.0,2.0,1.0,2.0,0.0,31.0,5.0,1.0,2.0,7667.0,0.0,7667.0,0.632,1501.0,35.0,0.667,0.0,1.0
1400,1.0,35.0,0.0,2.0,0.0,1.0,1.0,0.0,24.0,4.0,1.0,3.0,2939.0,1865.0,1074.0,0.932,2077.0,47.0,0.679,0.635,1.0
1403,1.0,26.0,1.0,0.0,4.0,1.0,1.0,0.0,36.0,6.0,1.0,4.0,2773.0,2080.0,693.0,0.695,3567.0,73.0,0.622,0.75,0.0
1404,1.0,52.0,1.0,3.0,2.0,2.0,2.0,0.0,44.0,4.0,2.0,4.0,3323.0,2310.0,1013.0,0.749,1599.0,47.0,0.808,0.695,0.0
1405,1.0,38.0,0.0,0.0,2.0,1.0,5.0,0.0,28.0,5.0,3.0,3.0,16049.0,799.0,15250.0,0.777,1989.0,33.0,0.571,0.05,1.0
1406,1.0,37.0,1.0,1.0,3.0,1.0,1.0,0.0,28.0,3.0,4.0,2.0,3601.0,1236.0,2365.0,0.726,1802.0,34.0,0.478,0.343,0.0
1408,1.0,59.0,1.0,1.0,5.0,1.0,2.0,0.0,36.0,4.0,3.0,3.0,3742.0,1175.0,2567.0,0.514,1505.0,31.0,0.824,0.314,2.0
1410,1.0,39.0,0.0,3.0,4.0,3.0,5.0,0.0,26.0,6.0,1.0,4.0,3209.0,2517.0,692.0,0.431,1292.0,37.0,0.762,0.784,0.0
1411,1.0,59.0,1.0,0.0,2.0,1.0,2.0,0.0,53.0,6.0,1.0,4.0,12554.0,2169.0,10385.0,0.529,1422.0,30.0,0.579,0.173,1.0
1412,1.0,50.0,1.0,1.0,2.0,1.0,2.0,0.0,34.0,6.0,3.0,4.0,4702.0,0.0,4702.0,0.578,1673.0,44.0,0.257,0.0,2.0
1415,0.0,51.0,0.0,2.0,0.0,1.0,1.0,0.0,46.0,3.0,1.0,3.0,4882.0,695.0,4187.0,0.508,1544.0,44.0,0.517,0.142,1.0
1418,1.0,49.0,0.0,2.0,5.0,2.0,4.0,0.0,37.0,5.0,1.0,4.0,2934.0,2381.0,553.0,0.762,3396.0,64.0,0.778,0.812,0.0
1420,1.0,40.0,0.0,3.0,3.0,3.0,4.0,0.0,36.0,5.0,2.0,2.0,5525.0,2409.0,3116.0,0.929,2305.0,33.0,0.941,0.436,2.0
1421,1.0,36.0,0.0,3.0,5.0,2.0,4.0,0.0,36.0,5.0,2.0,4.0,5750.0,1521.0,4229.0,0.837,2155.0,61.0,0.605,0.265,2.0
1423,1.0,37.0,1.0,3.0,1.0,2.0,3.0,0.0,36.0,5.0,2.0,4.0,12830.0,0.0,12830.0,0.774,2526.0,54.0,0.588,0.0,0.0
1424,1.0,51.0,0.0,4.0,6.0,2.0,4.0,0.0,41.0,3.0,1.0,3.0,5530.0,1999.0,3531.0,1.018,1766.0,45.0,0.667,0.361,0.0
1425,1.0,36.0,0.0,2.0,5.0,2.0,4.0,0.0,30.0,6.0,2.0,3.0,2684.0,1474.0,1210.0,1.042,2346.0,51.0,1.04,0.549,0.0
1426,1.0,62.0,1.0,1.0,2.0,1.0,3.0,0.0,49.0,3.0,1.0,2.0,2437.0,1400.0,1037.0,0.779,1651.0,32.0,1.0,0.574,2.0
1427,1.0,31.0,0.0,0.0,5.0,2.0,4.0,0.0,24.0,3.0,2.0,4.0,3827.0,1397.0,2430.0,0.88,2491.0,64.0,1.0,0.365,2.0
1429,1.0,38.0,1.0,2.0,3.0,1.0,2.0,0.0,33.0,6.0,3.0,4.0,5940.0,1101.0,4839.0,0.942,1872.0,34.0,1.125,0.185,2.0
1430,0.0,45.0,1.0,3.0,2.0,2.0,2.0,0.0,32.0,2.0,3.0,2.0,13162.0,0.0,13162.0,0.512,1424.0,38.0,0.583,0.0,0.0
1431,1.0,50.0,0.0,2.0,2.0,1.0,4.0,0.0,37.0,3.0,2.0,4.0,1963.0,1357.0,606.0,0.689,1861.0,51.0,0.7,0.691,2.0
1433,1.0,35.0,1.0,2.0,3.0,1.0,3.0,0.0,22.0,3.0,1.0,4.0,3023.0,1435.0,1588.0,0.62,1920.0,34.0,0.619,0.475,1.0
1434,1.0,58.0,1.0,3.0,3.0,2.0,0.0,0.0,53.0,4.0,1.0,2.0,6103.0,1798.0,4305.0,0.705,1468.0,34.0,0.619,0.295,2.0
1436,1.0,32.0,0.0,0.0,0.0,2.0,4.0,0.0,24.0,3.0,3.0,4.0,2917.0,2517.0,400.0,0.833,2471.0,60.0,0.875,0.863,2.0
1440,1.0,42.0,1.0,2.0,6.0,2.0,0.0,0.0,32.0,5.0,2.0,4.0,4111.0,1233.0,2878.0,0.478,1289.0,36.0,0.5,0.3,1.0
1441,1.0,36.0,0.0,0.0,5.0,2.0,5.0,0.0,18.0,5.0,3.0,2.0,3667.0,948.0,2719.0,0.641,2781.0,59.0,0.844,0.259,1.0
1442,1.0,42.0,1.0,3.0,2.0,0.0,1.0,0.0,33.0,4.0,2.0,4.0,3178.0,1800.0,1378.0,0.89,4605.0,86.0,0.623,0.566,2.0
1443,0.0,37.0,0.0,3.0,2.0,3.0,5.0,0.0,22.0,2.0,3.0,2.0,5674.0,0.0,5674.0,0.906,1096.0,29.0,0.526,0.0,2.0
1445,1.0,29.0,1.0,1.0,3.0,1.0,1.0,0.0,36.0,3.0,1.0,3.0,1438.3,0.0,1438.3,0.742,2144.0,41.0,0.577,0.0,0.0
1446,1.0,54.0,1.0,2.0,5.0,0.0,1.0,0.0,34.0,4.0,3.0,4.0,6387.0,1597.0,4790.0,0.689,1294.0,26.0,0.529,0.25,0.0
1447,1.0,33.0,1.0,2.0,2.0,1.0,1.0,0.0,20.0,4.0,3.0,3.0,5657.0,1792.0,3865.0,0.904,1914.0,46.0,0.769,0.317,0.0
1449,1.0,49.0,1.0,2.0,4.0,1.0,2.0,0.0,37.0,5.0,3.0,3.0,2608.0,1589.0,1019.0,0.982,2073.0,47.0,0.516,0.609,2.0
1452,1.0,57.0,1.0,3.0,5.0,1.0,3.0,0.0,38.0,5.0,3.0,3.0,2472.0,2457.0,15.0,0.693,1392.0,33.0,0.737,0.994,0.0
1453,1.0,52.0,0.0,3.0,5.0,1.0,4.0,0.0,43.0,4.0,3.0,3.0,2147.0,1173.0,974.0,0.653,1352.0,37.0,0.37,0.546,1.0
1454,1.0,52.0,0.0,3.0,2.0,2.0,4.0,0.0,44.0,4.0,1.0,3.0,3416.0,2044.0,1372.0,0.994,1924.0,48.0,0.92,0.598,0.0
1456,1.0,50.0,0.0,5.0,6.0,3.0,5.0,0.0,43.0,5.0,1.0,2.0,3410.0,2281.0,1129.0,0.518,1296.0,31.0,0.348,0.669,0.0
1458,1.0,36.0,1.0,2.0,4.0,2.0,2.0,0.0,30.0,4.0,2.0,4.0,1606.0,798.0,808.0,0.59,2229.0,45.0,1.045,0.497,0.0
1460,1.0,30.0,0.0,1.0,2.0,2.0,4.0,0.0,20.0,5.0,2.0,3.0,5030.0,1327.0,3703.0,0.803,2523.0,71.0,0.775,0.264,2.0
1463,1.0,48.0,1.0,3.0,3.0,2.0,1.0,0.0,36.0,3.0,2.0,3.0,7400.0,636.0,6764.0,0.972,1568.0,51.0,0.5,0.086,1.0
1464,1.0,53.0,0.0,2.0,2.0,1.0,1.0,0.0,36.0,6.0,2.0,4.0,2956.0,1391.0,1565.0,0.698,2116.0,63.0,0.575,0.471,0.0
1465,0.0,42.0,0.0,5.0,3.0,1.0,5.0,0.0,30.0,3.0,1.0,4.0,3578.0,0.0,3578.0,0.759,1015.0,36.0,0.44,0.0,2.0
1466,0.0,53.0,1.0,2.0,2.0,1.0,0.0,0.0,36.0,1.0,3.0,2.0,12778.0,507.0,12271.0,0.967,1133.0,28.0,0.4,0.04,0.0
1467,1.0,58.0,0.0,2.0,5.0,1.0,4.0,0.0,45.0,3.0,3.0,4.0,1942.0,1536.0,406.0,0.615,1371.0,38.0,0.407,0.791,2.0
1471,1.0,54.0,1.0,1.0,0.0,1.0,0.0,0.0,44.0,4.0,3.0,2.0,2821.0,2415.0,406.0,0.441,1419.0,36.0,0.8,0.856,1.0
1472,1.0,59.0,1.0,0.0,3.0,1.0,4.0,0.0,47.0,6.0,3.0,4.0,1479.0,787.0,692.0,0.865,2139.0,70.0,0.556,0.532,2.0
1474,1.0,37.0,1.0,4.0,4.0,1.0,1.0,0.0,27.0,5.0,1.0,4.0,6859.0,1766.0,5093.0,1.186,3045.0,56.0,0.697,0.257,2.0
1475,1.0,36.0,1.0,3.0,3.0,0.0,0.0,0.0,36.0,3.0,2.0,3.0,3404.0,1568.0,1836.0,1.055,2406.0,65.0,0.857,0.461,0.0
1477,0.0,35.0,0.0,3.0,2.0,2.0,4.0,0.0,22.0,1.0,2.0,1.0,1890.0,666.0,1224.0,0.691,1483.0,36.0,0.5,0.352,2.0
1480,1.0,39.0,1.0,1.0,6.0,0.0,3.0,0.0,34.0,6.0,1.0,3.0,3766.0,1049.0,2717.0,0.666,1514.0,51.0,0.645,0.279,2.0
1483,1.0,49.0,1.0,2.0,3.0,3.0,2.0,0.0,42.0,6.0,1.0,2.0,3017.0,786.0,2231.0,1.081,1640.0,37.0,0.762,0.261,2.0
1487,1.0,53.0,0.0,2.0,2.0,1.0,4.0,0.0,40.0,6.0,2.0,4.0,6174.0,1421.0,4753.0,0.669,2043.0,52.0,0.793,0.23,1.0
1489,1.0,32.0,1.0,0.0,3.0,1.0,2.0,0.0,26.0,5.0,2.0,3.0,5397.0,1784.0,3613.0,0.904,2056.0,49.0,0.633,0.331,2.0
1492,1.0,45.0,0.0,3.0,3.0,1.0,4.0,0.0,37.0,4.0,1.0,3.0,2104.0,1267.0,837.0,0.677,1732.0,35.0,1.059,0.602,2.0
1493,1.0,49.0,1.0,3.0,2.0,1.0,3.0,0.0,37.0,4.0,1.0,4.0,15610.0,2048.0,13562.0,0.657,1916.0,58.0,0.526,0.131,2.0
1496,1.0,64.0,0.0,0.0,1.0,1.0,4.0,0.0,53.0,4.0,1.0,3.0,5462.0,1864.0,3598.0,0.67,1523.0,35.0,0.667,0.341,0.0
1497,1.0,37.0,0.0,2.0,6.0,3.0,4.0,0.0,27.0,5.0,1.0,2.0,2868.0,1434.0,1434.0,0.777,2909.0,64.0,0.488,0.5,0.0
1498,1.0,31.0,1.0,1.0,4.0,1.0,2.0,0.0,22.0,5.0,1.0,3.0,2685.0,1580.0,1105.0,0.727,1642.0,36.0,0.636,0.588,1.0
1500,1.0,32.0,0.0,3.0,3.0,1.0,4.0,0.0,22.0,4.0,2.0,4.0,4561.0,2029.0,2532.0,0.768,1874.0,38.0,0.52,0.445,2.0
1501,1.0,53.0,1.0,2.0,3.0,1.0,0.0,0.0,39.0,3.0,2.0,3.0,13091.0,985.0,12106.0,0.322,1452.0,37.0,0.276,0.075,2.0
1502,1.0,62.0,0.0,0.0,2.0,1.0,5.0,0.0,51.0,3.0,3.0,3.0,10826.0,1274.0,9552.0,0.602,1355.0,34.0,0.619,0.118,1.0
1504,1.0,49.0,0.0,5.0,2.0,0.0,5.0,0.0,35.0,6.0,3.0,4.0,2561.0,0.0,2561.0,1.021,2047.0,41.0,0.864,0.0,2.0
1505,1.0,30.0,0.0,1.0,2.0,1.0,4.0,0.0,36.0,3.0,2.0,2.0,7087.0,1060.0,6027.0,0.709,1712.0,37.0,0.609,0.15,1.0
1507,1.0,41.0,1.0,1.0,4.0,2.0,1.0,0.0,32.0,3.0,2.0,4.0,10266.0,1390.0,8876.0,0.593,1720.0,42.0,0.556,0.135,0.0
1508,1.0,27.0,0.0,1.0,6.0,2.0,4.0,0.0,36.0,3.0,3.0,3.0,1553.0,723.0,830.0,0.666,1954.0,43.0,0.344,0.466,2.0
1509,1.0,33.0,0.0,2.0,5.0,1.0,1.0,0.0,23.0,4.0,2.0,4.0,6732.0,0.0,6732.0,0.856,1644.0,45.0,0.731,0.0,2.0
1510,1.0,56.0,1.0,2.0,3.0,1.0,0.0,0.0,37.0,3.0,1.0,2.0,12181.0,1702.0,10479.0,0.834,1478.0,33.0,0.5,0.14,2.0
1511,1.0,36.0,1.0,3.0,3.0,1.0,3.0,0.0,27.0,3.0,1.0,2.0,7056.0,0.0,7056.0,0.815,1739.0,35.0,0.842,0.0,1.0
1512,1.0,35.0,1.0,1.0,2.0,2.0,2.0,0.0,25.0,6.0,1.0,2.0,14365.0,0.0,14365.0,0.61,2290.0,62.0,0.632,0.0,0.0
1513,1.0,27.0,1.0,0.0,2.0,1.0,1.0,0.0,36.0,3.0,2.0,4.0,11473.0,829.0,10644.0,0.707,2147.0,41.0,0.519,0.072,2.0
1515,1.0,48.0,1.0,2.0,2.0,0.0,2.0,0.0,33.0,4.0,2.0,4.0,2998.0,1789.0,1209.0,0.807,1825.0,31.0,0.348,0.597,1.0
1517,1.0,38.0,1.0,1.0,2.0,1.0,2.0,0.0,31.0,6.0,3.0,3.0,2405.0,1553.0,852.0,1.156,2503.0,40.0,0.667,0.646,1.0
1519,1.0,56.0,1.0,1.0,3.0,1.0,3.0,0.0,36.0,4.0,1.0,2.0,3906.0,1851.0,2055.0,0.73,1839.0,33.0,0.833,0.474,0.0
1520,1.0,32.0,1.0,1.0,1.0,2.0,2.0,0.0,27.0,5.0,3.0,3.0,10029.0,606.0,9423.0,0.727,2192.0,58.0,0.657,0.06,2.0
1524,1.0,32.0,1.0,1.0,3.0,1.0,2.0,0.0,24.0,4.0,2.0,2.0,4116.0,1223.0,2893.0,0.73,1657.0,38.0,0.52,0.297,0.0
1525,1.0,56.0,0.0,2.0,3.0,2.0,1.0,0.0,36.0,4.0,1.0,2.0,13904.0,625.0,13279.0,0.673,3151.0,67.0,0.595,0.045,0.0
1527,1.0,54.0,1.0,2.0,6.0,1.0,3.0,0.0,44.0,4.0,1.0,2.0,12902.0,1860.0,11042.0,0.492,1273.0,33.0,0.375,0.144,2.0
1528,1.0,37.0,0.0,4.0,5.0,1.0,4.0,0.0,36.0,4.0,1.0,4.0,2509.0,1144.0,1365.0,0.692,1804.0,38.0,0.583,0.456,1.0
1529,1.0,38.0,0.0,1.0,2.0,2.0,4.0,0.0,22.0,3.0,3.0,3.0,2484.0,2149.0,335.0,0.669,1200.0,28.0,0.647,0.865,1.0
1530,1.0,35.0,1.0,3.0,0.0,2.0,2.0,0.0,36.0,5.0,1.0,3.0,2780.0,0.0,2780.0,0.565,2469.0,67.0,0.811,0.0,2.0
1533,1.0,29.0,1.0,0.0,2.0,1.0,1.0,0.0,18.0,4.0,3.0,4.0,4532.0,0.0,4532.0,0.734,1885.0,55.0,0.528,0.0,1.0
1536,1.0,35.0,0.0,2.0,2.0,2.0,5.0,0.0,25.0,4.0,1.0,4.0,10329.0,514.0,9815.0,0.708,2461.0,68.0,0.838,0.05,1.0
1537,1.0,43.0,0.0,1.0,6.0,0.0,4.0,0.0,36.0,4.0,2.0,3.0,2637.0,1272.0,1365.0,0.728,1569.0,39.0,1.053,0.482,2.0
1538,1.0,27.0,0.0,0.0,3.0,1.0,4.0,0.0,22.0,4.0,1.0,2.0,1864.0,1384.0,480.0,0.904,1662.0,32.0,0.391,0.742,1.0
1539,1.0,52.0,0.0,2.0,2.0,2.0,5.0,0.0,47.0,6.0,3.0,3.0,13276.0,1917.0,11359.0,1.075,1901.0,33.0,0.833,0.144,0.0
1540,1.0,31.0,1.0,1.0,2.0,2.0,1.0,0.0,25.0,5.0,3.0,3.0,1935.0,1033.0,902.0,0.623,2498.0,60.0,1.0,0.534,0.0
1541,1.0,45.0,1.0,4.0,2.0,0.0,2.0,0.0,37.0,5.0,2.0,4.0,6784.0,891.0,5893.0,1.047,1900.0,28.0,0.556,0.131,0.0
1544,1.0,61.0,1.0,1.0,5.0,1.0,1.0,0.0,47.0,5.0,3.0,4.0,1438.3,847.0,591.3,0.436,1397.0,43.0,0.483,0.589,2.0
1545,1.0,37.0,0.0,1.0,2.0,1.0,4.0,0.0,31.0,5.0,2.0,2.0,2417.0,1929.0,488.0,0.886,1773.0,42.0,0.556,0.798,0.0
1547,1.0,54.0,0.0,3.0,6.0,1.0,4.0,0.0,50.0,6.0,2.0,2.0,3796.0,2396.0,1400.0,0.569,2069.0,54.0,0.742,0.631,1.0
1548,1.0,40.0,1.0,5.0,6.0,3.0,3.0,0.0,22.0,6.0,1.0,4.0,4042.0,1744.0,2298.0,0.582,1471.0,37.0,0.542,0.431,2.0
1549,1.0,47.0,1.0,5.0,0.0,1.0,0.0,0.0,34.0,3.0,1.0,2.0,17603.0,1063.0,16540.0,1.065,2902.0,64.0,0.641,0.06,0.0
1550,1.0,55.0,0.0,2.0,2.0,1.0,1.0,0.0,46.0,6.0,1.0,4.0,2894.0,2077.0,817.0,0.574,1017.0,25.0,0.562,0.718,0.0
1551,1.0,37.0,1.0,5.0,4.0,1.0,3.0,0.0,26.0,2.0,1.0,2.0,16730.0,1956.0,14774.0,0.675,1740.0,43.0,0.536,0.117,2.0
1552,1.0,36.0,0.0,0.0,0.0,2.0,4.0,0.0,27.0,6.0,3.0,2.0,3282.0,1843.0,1439.0,0.625,2614.0,79.0,0.646,0.562,1.0
1554,1.0,26.0,1.0,0.0,3.0,2.0,2.0,0.0,21.0,6.0,2.0,3.0,1672.0,957.0,715.0,0.576,2099.0,34.0,0.417,0.572,2.0
1555,1.0,45.0,0.0,3.0,2.0,0.0,4.0,0.0,36.0,4.0,3.0,3.0,8121.0,1595.0,6526.0,0.743,1914.0,45.0,0.5,0.196,1.0
1556,1.0,36.0,0.0,2.0,6.0,1.0,4.0,0.0,26.0,4.0,1.0,4.0,3182.0,2435.0,747.0,0.868,1670.0,30.0,0.765,0.765,1.0
1557,1.0,60.0,1.0,0.0,4.0,1.0,2.0,0.0,49.0,5.0,1.0,4.0,3182.0,1928.0,1254.0,0.509,1233.0,35.0,0.4,0.606,1.0
1558,0.0,30.0,1.0,1.0,4.0,0.0,4.0,0.0,36.0,6.0,2.0,4.0,5061.0,0.0,5061.0,0.911,1309.0,38.0,0.462,0.0,2.0
1559,1.0,39.0,1.0,4.0,3.0,1.0,2.0,0.0,28.0,5.0,3.0,3.0,6224.0,1898.0,4326.0,1.103,3014.0,58.0,0.706,0.305,1.0
1562,1.0,39.0,1.0,3.0,2.0,1.0,2.0,0.0,33.0,4.0,3.0,2.0,3477.0,1875.0,1602.0,0.907,1897.0,50.0,1.083,0.539,2.0
1563,1.0,38.0,1.0,2.0,2.0,1.0,3.0,0.0,24.0,5.0,2.0,2.0,3242.0,2076.0,1166.0,0.612,1841.0,46.0,0.533,0.64,0.0
1565,1.0,26.0,1.0,0.0,2.0,2.0,4.0,0.0,20.0,6.0,2.0,3.0,1438.3,495.0,943.3,1.062,2546.0,40.0,0.333,0.344,2.0
1567,1.0,38.0,1.0,3.0,3.0,1.0,3.0,0.0,22.0,4.0,2.0,3.0,6361.0,694.0,5667.0,0.844,1499.0,31.0,0.938,0.109,2.0
1571,1.0,35.0,1.0,2.0,5.0,2.0,2.0,0.0,21.0,4.0,3.0,3.0,7766.0,1278.0,6488.0,0.806,2423.0,74.0,0.609,0.165,0.0
1573,1.0,30.0,1.0,0.0,3.0,1.0,2.0,0.0,36.0,5.0,2.0,4.0,4516.0,2252.0,2264.0,0.889,1819.0,24.0,0.846,0.499,2.0
1574,1.0,42.0,0.0,3.0,0.0,2.0,1.0,0.0,30.0,6.0,3.0,2.0,5424.0,1812.0,3612.0,0.513,1634.0,44.0,0.76,0.334,0.0
1575,1.0,62.0,0.0,0.0,2.0,1.0,4.0,0.0,36.0,3.0,2.0,2.0,1764.0,1540.0,224.0,0.937,2094.0,47.0,0.958,0.873,1.0
1576,0.0,50.0,0.0,1.0,4.0,2.0,1.0,0.0,46.0,1.0,3.0,3.0,1493.0,932.0,561.0,0.466,1554.0,43.0,0.344,0.624,2.0
1577,1.0,56.0,1.0,3.0,0.0,1.0,0.0,0.0,43.0,6.0,2.0,2.0,17539.0,2517.0,15022.0,0.743,1220.0,30.0,0.765,0.144,0.0
1579,1.0,35.0,0.0,3.0,5.0,1.0,4.0,0.0,25.0,4.0,1.0,2.0,2149.0,1118.0,1031.0,0.903,1581.0,30.0,1.0,0.52,0.0
1580,1.0,57.0,0.0,2.0,2.0,1.0,4.0,0.0,44.0,3.0,4.0,4.0,6256.0,1530.0,4726.0,0.647,1629.0,43.0,0.344,0.245,1.0
1581,1.0,33.0,0.0,2.0,3.0,2.0,5.0,0.0,25.0,5.0,1.0,4.0,11922.0,792.0,11130.0,0.667,2154.0,61.0,0.525,0.066,1.0
